iter	RMSE
1499	0.01699101721
1500	0.01698904859
1501	0.01698370413
1502	0.01698115621
1503	0.01697711748
1504	0.01697447983
1505	0.01697102175
1506	0.01696812468
1507	0.01695685213
1508	0.01695339209
1509	0.01694813091
1510	0.01694460297
1511	0.01694038007
1512	0.01693600174
1513	0.01692893614
1514	0.01692127254
1515	0.01691680887
1516	0.01690738319
1517	0.0168996911
1518	0.01688826447
1519	0.01688652801
1520	0.01688415241
1521	0.01687505056
1522	0.01687366208
1523	0.01687175436
1524	0.01686359423
1525	0.01685052831
1526	0.01684269213
1527	0.01683628315
1528	0.01682926953
1529	0.01682642138
1530	0.01682344513
1531	0.01681786592
1532	0.01681512876
1533	0.01681337735
1534	0.01680674216
1535	0.01680414023
1536	0.01679814549
1537	0.01679458769
1538	0.01679127235
1539	0.01678533023
1540	0.0167810513
1541	0.01677752141
1542	0.01677210724
1543	0.01676508142
1544	0.01676103378
1545	0.0167588089
1546	0.01675472975
1547	0.01675255766
1548	0.01674965955
1549	0.01674482592
1550	0.01674058237
1551	0.01673846468
1552	0.01673523978
1553	0.01673108644
1554	0.01672884022
1555	0.01672124902
1556	0.01671863297
1557	0.01671662472
1558	0.01671277807
1559	0.01670825041
1560	0.01670546165
1561	0.0167020291
1562	0.01670040388
1563	0.01669855715
1564	0.01669378182
1565	0.01668858367
1566	0.0166850921
1567	0.01668255144
1568	0.01667640761
1569	0.01667379284
1570	0.0166695005
1571	0.01666436876
1572	0.01665875258
1573	0.01665624915
1574	0.01664735093
1575	0.01664500753
1576	0.01664052631
1577	0.01663496215
1578	0.01662621262
1579	0.01662114971
1580	0.01661870752
1581	0.01661606647
1582	0.01661386897
1583	0.01661196485
1584	0.01660754179
1585	0.01660537622
1586	0.01660099831
1587	0.01659770997
1588	0.01659371032
1589	0.01659082639
1590	0.01658455686
1591	0.0165782771
1592	0.01657413603
1593	0.01657225744
1594	0.0165690158
1595	0.01656685344
1596	0.01656033293
1597	0.01655362187
1598	0.01654987037
1599	0.01654754936
1600	0.01654191858
1601	0.01653768562
1602	0.01653526014
1603	0.01653356265
1604	0.01653054737
1605	0.01652514852
1606	0.01651912115
1607	0.01651861448
1608	0.01651647978
1609	0.01651417931
1610	0.01650574554
1611	0.01650209383
1612	0.01649473686
1613	0.01648954766
1614	0.01648120518
1615	0.0164783544
1616	0.01647115775
1617	0.01646280915
1618	0.01645889828
1619	0.01645536756
1620	0.01645095803
1621	0.01644787442
1622	0.01644467176
1623	0.01643967368
1624	0.016436096
1625	0.01643226561
1626	0.0164283517
1627	0.01642588008
1628	0.01641992798
1629	0.01641759305
1630	0.01641487867
1631	0.01640697278
1632	0.01640382127
1633	0.01640072627
1634	0.01639231116
1635	0.01639085458
1636	0.01638857834
1637	0.01637903374
1638	0.01637221023
1639	0.01636726978
1640	0.0163626566
1641	0.01635658745
1642	0.01635272516
1643	0.01634988094
1644	0.01634642668
1645	0.01634198445
1646	0.01633849331
1647	0.01633559963
1648	0.01633113416
1649	0.01632930907
1650	0.01632596557
1651	0.01632385947
1652	0.01632045197
1653	0.01631868803
1654	0.01631444801
1655	0.01631149809
1656	0.01630253885
1657	0.01629907968
1658	0.01629136263
1659	0.01628489846
1660	0.01627935964
1661	0.01627580567
1662	0.01627275
1663	0.01627053875
1664	0.0162657271
1665	0.01626317236
1666	0.01625673828
1667	0.01625391263
1668	0.01625071327
1669	0.01625007317
1670	0.01624869468
1671	0.01624670166
1672	0.01624201882
1673	0.01623982102
1674	0.01623924273
1675	0.01623670809
1676	0.01623466367
1677	0.01622992402
1678	0.01622642132
1679	0.01622486887
1680	0.01622346345
1681	0.01622019579
1682	0.01621675915
1683	0.01621225259
1684	0.01621010263
1685	0.01620840066
1686	0.01620484991
1687	0.01620291776
1688	0.01620121708
1689	0.0161967141
1690	0.01619465724
1691	0.016193287
1692	0.01619081019
1693	0.016189975
1694	0.01618715279
1695	0.01618288682
1696	0.01617286153
1697	0.01617080329
1698	0.01616644612
1699	0.01616346602
1700	0.01615848605
1701	0.01615592656
1702	0.01615441723
1703	0.01615261709
1704	0.01614848808
1705	0.01614344285
1706	0.01613533109
1707	0.01613067012
1708	0.01612698007
1709	0.01612206359
1710	0.01611573598
1711	0.01611046332
1712	0.01610828255
1713	0.01610572065
1714	0.0161002364
1715	0.01609481302
1716	0.01608883692
1717	0.0160844782
1718	0.01607751705
1719	0.01607249809
1720	0.01606979041
1721	0.01606543335
1722	0.01606020356
1723	0.01605876216
1724	0.01605132567
1725	0.0160481842
1726	0.01604345051
1727	0.0160419446
1728	0.01603815042
1729	0.01603355129
1730	0.01602938582
1731	0.01602592559
1732	0.01602274027
1733	0.01601929885
1734	0.0160161521
1735	0.01601151239
1736	0.01600923231
1737	0.01600479317
1738	0.01600167869
1739	0.01599814684
1740	0.01599459245
1741	0.01598984654
1742	0.01598515924
1743	0.01598258682
1744	0.01598074592
1745	0.01597783223
1746	0.01597559981
1747	0.01597322836
1748	0.01596979553
1749	0.01596063324
1750	0.01595794584
1751	0.01595272834
1752	0.01595009879
1753	0.0159457624
1754	0.01594296491
1755	0.01594069422
1756	0.01593805465
1757	0.01593474921
1758	0.01593124327
1759	0.01592659372
1760	0.01592481025
1761	0.01592147622
1762	0.01591995836
1763	0.01591396637
1764	0.01590457209
1765	0.01590111545
1766	0.0158980901
1767	0.0158958233
1768	0.01589303494
1769	0.01588883643
1770	0.01588680262
1771	0.01588416064
1772	0.01587985062
1773	0.01587617151
1774	0.01587369395
1775	0.01587107287
1776	0.01586662231
1777	0.01586053776
1778	0.01585678407
1779	0.01585505003
1780	0.01585288506
1781	0.01585112535
1782	0.01584586011
1783	0.01583726084
1784	0.01583512601
1785	0.01583220605
1786	0.01582789809
1787	0.01582481419
1788	0.01582078329
1789	0.0158130979
1790	0.01580871384
1791	0.01580336925
1792	0.0158004092
1793	0.01579799912
1794	0.01579450998
1795	0.01579300905
1796	0.01579018247
1797	0.01578732628
1798	0.01578580001
1799	0.01578157227
1800	0.0157776618
1801	0.01577511742
1802	0.01577147819
1803	0.01576365417
1804	0.01575946553
1805	0.01575490184
1806	0.01575265042
1807	0.01574947837
1808	0.0157463722
1809	0.01574196493
1810	0.01573665958
1811	0.01572993643
1812	0.01572830373
1813	0.01572522591
1814	0.01572183123
1815	0.01571978895
1816	0.01571735948
1817	0.01571445338
1818	0.01571223637
1819	0.01571112344
1820	0.01571024041
1821	0.01570833073
1822	0.01570653432
1823	0.01570383732
1824	0.01570112398
1825	0.01569638081
1826	0.01569115888
1827	0.01568947637
1828	0.01568831539
1829	0.015685864
1830	0.01568156417
1831	0.01567923414
1832	0.01566830179
1833	0.01566667414
1834	0.01566370396
1835	0.01566217957
1836	0.01565906817
1837	0.01565589909
1838	0.01565096462
1839	0.0156482816
1840	0.01564446625
1841	0.01564218923
1842	0.01563966878
1843	0.01563845997
1844	0.01563676216
1845	0.01562929585
1846	0.0156270291
1847	0.01562575886
1848	0.01562298787
1849	0.01561842965
1850	0.0156149875
1851	0.0156138176
1852	0.01560755247
1853	0.01560495351
1854	0.01560165058
1855	0.0155993305
1856	0.01559279894
1857	0.01559076504
1858	0.01558483945
1859	0.01558250117
1860	0.01557921008
1861	0.01557443241
1862	0.01557327365
1863	0.01557082244
1864	0.01556802288
1865	0.0155637448
1866	0.01556083497
1867	0.01555785529
1868	0.01555667921
1869	0.01555199606
1870	0.01554973729
1871	0.01554763089
1872	0.01554429473
1873	0.01553977141
1874	0.01553757203
1875	0.01553075591
1876	0.01552466287
1877	0.01552149791
1878	0.01551547665
1879	0.01551202202
1880	0.01550984528
1881	0.0155078189
1882	0.0155052195
1883	0.01550291335
1884	0.01550120624
1885	0.01549926537
1886	0.015497844
1887	0.01549559647
1888	0.01549262587
1889	0.0154837291
1890	0.01548005202
1891	0.01547841015
1892	0.01547716604
1893	0.01547218003
1894	0.01546970908
1895	0.01546754296
1896	0.01546239065
1897	0.01545958302
1898	0.01545639636
1899	0.01545273429
1900	0.01544825485
1901	0.01544416222
1902	0.01543954182
1903	0.01543281932
1904	0.01542900676
1905	0.01542665437
1906	0.01542356467
1907	0.0154175109
1908	0.01541448098
1909	0.01540916436
1910	0.01540405302
1911	0.0154016819
1912	0.01539845965
